Compound.Name,assigned_cluster_1,anthro_influenced_1,influence_type_1,notes_1,assigned_cluster_2,anthro_influenced_2,influence_type_2,notes_2,ES_Comp_Name,Tracer_key,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,cumsum_ISrawnorm,vol_frac_1,vol_frac_2,Overlap_Class
1202_1412_blob_738,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",672,limonox_S_blob_725,634,0.000252661,0.046678541,0.117693231,
1202_0046_blob_999,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",736,limonox_S_blob_671,634,6.05E-05,0.043048537,0.117693231,
1221_0832_blob_683,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",650,apin_ox_S_blob_590,632,0.000456957,0.033971825,0.117693231,
1213_2145_blob_965,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"1,2,5,6-Hexanetetrol, tetrakis-O-(trimethylsilyl)-",653,myrc_ox_L_blob_687,624,3.83E-05,0.033971825,0.117693231,
1202_1412_blob_782,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",736,myrc_ox_L_blob_687,619,0.000203582,0.063370583,0.117693231,
1202_1412_blob_1066,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,limonox_S_blob_705,618,0.000680996,0.043048537,0.117693231,
1221_0832_blob_884,5,FALSE,NA,IEPOX and LOOOA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",614,limonox_S_blob_888,618,0.000503084,0.020926693,0.117693231,
1128_1901_blob_911,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Cyclohexanemethanol, 1,6-dimethyl-2-[(2-trimethylsilyl)ethoxymethoxy]-, [1R-(1a,2a,6§)-",642,limonox_S_blob_707,618,7.22E-05,0.043048537,0.117693231,
1221_0832_blob_1158,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",650,myrc_ox_L_blob_727,616,0.00102814,NA,0.117693231,
1202_0046_blob_856,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",674,bcp_ox_L_blob_890,615,9.16E-05,0.063370583,0.117693231,
1202_1412_blob_642,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,C13 acid,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",656,myrc_ox_L_blob_727,612,0.000956983,0.043048537,0.117693231,
1202_1412_blob_667,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Tartaric acid (2R,3R)-, 3TMS derivative",679,limonox_S_blob_649,611,0.000258067,0.043048537,0.117693231,
1202_0046_blob_1270,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",652,limonox_S_blob_1120,611,3.72E-05,0.043048537,0.117693231,
1221_0832_blob_1012,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",653,myrc_ox_L_blob_699,608,0.000389086,NA,0.117693231,
1221_0832_blob_1063,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"3-(2-Hydroxyethyl)-2,2,4-trimethyl-3-cyclohexene-1-carbaldehyde, TBDMS derivative",640,limonox_S_blob_905,605,4.29E-05,0.033971825,0.117693231,
1221_0832_blob_890,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",602,limonox_S_blob_671,603,1.51E-05,0.033971825,0.117693231,
1221_0832_blob_1301,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"2-Propenoic acid, 3-[5-(2-hydroxypropyl)-2,2-dimethyl-1,3-dioxolan-4-yl]-, TBDMS derivative",636,limonox_S_blob_665,598,0.000109498,0.063370583,0.117693231,
1221_0832_blob_1101,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,Epimethendiol-diOTMS,635,limonox_L_blob_588,596,0.000213853,NA,0.117693231,
1128_1901_blob_1622,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"cis-1,4-Cyclohexanedicarboxylic acid, bis(trimethylsilyl) ester",669,limonox_S_blob_831,594,4.80E-05,0.063370583,0.117693231,
1221_0832_blob_862,7,FALSE,NA,total myserty,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",776,myrc_ox_L_blob_801,594,1.04E-05,0.057495434,0.117693231,
1202_1412_blob_1342,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",724,limonox_S_blob_847,591,5.60E-05,0.043048537,0.117693231,
1202_0046_blob_1404,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,1-Dimethylthexylsilyloxy-10-undecene,616,limonox_S_blob_763,587,4.36E-05,0.043048537,0.117693231,
1221_0832_blob_889,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",617,myrc_ox_L_blob_735,586,6.75E-05,0.063370583,0.117693231,
1221_0832_blob_1194,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",609,limonox_S_blob_679,585,0.000123397,0.043048537,0.117693231,
1202_1412_blob_1263,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",724,limonox_L_blob_589,583,7.20E-05,0.043048537,0.117693231,
1202_1412_blob_1445,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,4-Trimethylsilyloxy-3-heptene,634,myrc_ox_L_blob_556,578,1.52E-05,0.043048537,0.117693231,
1221_0832_blob_974,7,FALSE,NA,total myserty,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"7-Oxooctanoic acid, 2-trimethylsilylethyl ester",610,limonox_S_blob_775,577,1.27E-05,0.057495434,0.117693231,
1202_1412_blob_987,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"5,6,6-Trimethyl-5-(3-oxobut-1-enyl)-1-oxaspiro[2.5]octan-4-one",757,limonox_S_blob_646,573,0.00033711,0.043048537,0.117693231,
1213_2145_blob_1269,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"2-Propenoic acid, 3-[5-(2-hydroxypropyl)-2,2-dimethyl-1,3-dioxolan-4-yl]-, TBDMS derivative",588,myrc_ox_L_blob_649,570,0.000202981,0.043048537,0.117693231,
1128_1901_blob_1079,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Silane, trimethyl[[3-methyl-6-(1-methylethyl)-1-cyclohexen-1-yl]oxy]-",594,limonox_S_blob_659,563,0.000164505,0.063370583,0.117693231,
1202_1412_blob_1033,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",729,bcp_ox_L_blob_609,557,5.91E-05,0.033971825,0.117693231,
1213_2145_blob_938,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Acetopyruvic acid, tris(trimethylsilyl)-",676,apin_ox_S_blob_592,554,0.000196028,NA,0.117693231,
1221_0832_blob_1136,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"3-(1,5-Dimethyl-hexa-1,4-dienyl)-2,2-dimethyl-4-trimethylsilylcyclopentanol",624,limonox_S_blob_905,553,0.000788874,0.033971825,0.117693231,
1202_0046_blob_948,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"1-Hexadecanol, 2-methyl-",669,limonox_L_blob_682,552,0.000100605,0.043048537,0.117693231,
1129_1334_blob_1193,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Isocitric acid lactone, 2TMS derivative",568,limonox_L_blob_637,551,9.35E-05,0.043048537,0.117693231,
1213_2145_blob_751,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"(3-Chlorophenyl)carbamic acid, 5,6,7,8-tetrahydronaphthalen-2-yl ester",634,myrc_ox_L_blob_709,546,0.000832256,NA,0.117693231,
1221_0832_blob_647,7,FALSE,NA,total myserty,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",804,myrc_ox_L_blob_801,544,4.28E-05,0.057495434,0.117693231,
1128_1901_blob_1203,7,FALSE,NA,total myserty,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",821,apin_ox_S_blob_645,543,4.57E-05,0.057495434,0.117693231,
1221_0832_blob_1114,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Propanetriol, 2-methyl-, tris-O-(trimethylsilyl)-",710,apin_ox_S_blob_570,542,0.000104533,0.033971825,0.117693231,
1221_0832_blob_902,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",623,limonox_S_blob_847,539,0.000113903,0.033971825,0.117693231,
1221_0832_blob_678,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",813,myrc_ox_L_blob_801,538,4.49E-05,NA,0.117693231,
1202_1412_blob_1266,5,FALSE,NA,IEPOX and LOOOA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"§-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",582,limonox_L_blob_554,537,7.93E-05,0.020926693,0.117693231,
1213_2145_blob_1218,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)-4-(methylsulfanyl)but-2-enoate,626,limonox_S_blob_593,531,8.16E-05,NA,0.117693231,
1202_0046_blob_1236,7,FALSE,NA,total myserty,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",775,apin_ox_S_blob_572,530,4.22E-05,0.057495434,0.117693231,
1128_1901_blob_1469,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Cyclohexene, 1-(trimethylsilyloxy)-3-vinyl-",691,limonox_L_blob_565,528,4.97E-05,0.043048537,0.117693231,
1221_0832_blob_836,7,FALSE,NA,total myserty,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",790,apin_ox_S_blob_648,524,1.40E-05,0.057495434,0.117693231,
1202_0046_blob_978,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Prosta-5,13-dien-1-oic acid, 9,11-epidioxy-15-[[(4-methylphenyl)sulfonyl]oxy]-, methyl ester, (5Z,9a,11a,13E,15S)-",634,limonox_S_blob_1216,513,6.99E-05,0.043048537,0.117693231,
1202_1412_blob_1021,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",671,limonox_S_blob_706,511,0.000138233,0.046678541,0.117693231,
1221_0832_blob_1211,7,FALSE,NA,total myserty,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",656,limonox_S_blob_687,508,2.56E-05,0.057495434,0.117693231,
1213_2145_blob_1287,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",668,limonox_S_blob_905,500,4.62E-05,0.033971825,0.117693231,
1213_2145_blob_1285,5,FALSE,NA,IEPOX and LOOOA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",643,limonox_S_blob_788,496,0.000449797,0.020926693,0.117693231,
1213_2145_blob_1033,5,FALSE,NA,IEPOX and LOOOA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"benzoic acid, 4-[[(trimethylsilyl)oxy]methyl]-, trimethylsilyl ester",673,limonox_L_blob_543,493,0.000289699,0.020926693,0.117693231,
1213_2145_blob_1370,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"§-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",653,limonox_S_blob_788,491,0.000169787,0.063370583,0.117693231,
1213_2145_blob_1216,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",623,apin_ox_S_blob_592,489,0.000176001,NA,0.117693231,
1213_2145_blob_1228,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"4-Oxosebacic acid, 2TMS derivative",738,limonox_S_blob_687,489,6.39E-05,NA,0.117693231,
1221_0832_blob_1130,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"3-(1,5-Dimethyl-hexa-1,4-dienyl)-2,2-dimethyl-4-trimethylsilylcyclopentanol",641,limonox_S_blob_905,481,0.001165083,0.063370583,0.117693231,
1221_0832_blob_1222,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",660,limonox_S_blob_788,477,1.55E-05,0.033971825,0.117693231,
1128_1901_blob_1076,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Propanamide, N,N-diisopropyl-3-trimethylsilyl-",602,myrc_ox_L_blob_609,474,0.000338957,0.046678541,0.117693231,
1202_1412_blob_1106,NA,NA,NA,NA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"2-2'-Diphenic acid, di(trimethylsilyl) ester",681,limonox_S_blob_905,474,2.46E-05,NA,0.117693231,
1202_0046_blob_1115,5,FALSE,NA,IEPOX and LOOOA,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"benzoic acid, 4-[[(trimethylsilyl)oxy]methyl]-, trimethylsilyl ester",669,limonox_L_blob_543,470,0.000270732,0.020926693,0.117693231,
1128_1901_blob_1184,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"(Z,Z)-3-Methyl-3H-cyclonona(def)biphenylene",675,limonox_S_blob_633,468,7.55E-05,0.043048537,0.117693231,
1221_0832_blob_942,7,FALSE,NA,total myserty,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",717,limonox_S_blob_701,466,5.27E-05,0.057495434,0.117693231,
1128_1901_blob_943,7,FALSE,NA,total myserty,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"4-tert-Butyl-2,6-diisopropylphenol",781,limonox_S_blob_746,463,0.000181115,0.057495434,0.117693231,
1213_2145_blob_1291,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"1,12-Dodecanediol, 2TMS derivative",564,limonox_S_blob_1216,462,0.000246916,0.063370583,0.117693231,
1128_1901_blob_1161,8,FALSE,NA,"very strong IEPOX, also some LOOOA and MOOOA",7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"t-Butyl-(2-[3-(2,2-dimethyl-6-methylene-cyclohexyl)-propyl]-[1,3]dithian-2-yl)-dimethyl-silane",621,limonox_S_blob_687,429,0.000248038,0.063370583,0.117693231,
1221_0832_blob_1104,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"1,1'-Bis(cyclooct-2-en-4-one)",697,bcp_ox_L_blob_1289,177,0.000337704,0.033971825,0.117693231,
1221_0832_blob_1232,4,FALSE,NA,some HC influence but not clear,7,FALSE,NA,Strong IEPOX and LOOOA connections,NA,NA,"Isoborneol, pentamethyldisilanyl ether",623,limonox_S_blob_635,0,0.000241271,0.033971825,0.117693231,
1221_0832_blob_967,10,TRUE,BB,Levoglucosan here,8,FALSE,NA,very strong IEPOX connections,4-hydroxybenzoic acid,BB5,"4-Hydroxybenzoic acid, 2TMS derivative",715,myrc_ox_L_blob_633,456,0.001655441,0.101396088,0.01020409,IOP1_BB
Blob with BlobID = 584,13,TRUE,UP,NA,8,FALSE,NA,very strong IEPOX connections,NA,NA,"Azelaic acid, 2TMS derivative",903,NA,NA,0.004134437,0.02422841,0.01020409,IOP1_UP
1213_2145_blob_609,11,TRUE,UP,Phthalic acid here; also some bb influence,8,FALSE,NA,very strong IEPOX connections,NA,NA,"Levoglucosan, 3TMS derivative",709,myrc_ox_L_blob_723,546,0.002692524,0.172096193,0.01020409,IOP1_UP
1202_0046_blob_956,10,TRUE,BB,Levoglucosan here,8,FALSE,NA,very strong IEPOX connections,NA,NA,"Levoglucosan, 3TMS derivative",741,myrc_ox_L_blob_628,610,0.000317054,0.101396088,0.01020409,IOP1_BB
1129_1334_blob_1939,6,TRUE,BB,NA,8,FALSE,NA,very strong IEPOX connections,NA,NA,"2-Deoxypentofuranose, 3TMS derivative",633,limonox_L_blob_605,574,1.49E-05,0.023154976,0.01020409,IOP1_BB
1213_2145_blob_804,6,TRUE,BB,NA,8,FALSE,NA,very strong IEPOX connections,NA,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",710,apin_ox_S_blob_751,445,0.000421188,0.023154976,0.01020409,IOP1_BB
1129_1334_blob_1264,10,TRUE,BB,Levoglucosan here,8,FALSE,NA,very strong IEPOX connections,NA,NA,"d-Galactofuranose, 1-C-(2-heptyl-1,3-dithian-2-yl)-2,3,5,6-tetra-O-trimethylsilyl-",655,limonox_S_blob_633,419,0.000107893,0.101396088,0.01020409,IOP1_BB
1221_0832_blob_1029,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",8,FALSE,NA,very strong IEPOX connections,NA,NA,"3-Octen-2-ol, (E)-, TMS derivative",634,apin_ox_L_blob_530,675,0.000217058,0.046678541,0.01020409,
1221_0832_blob_1028,4,FALSE,NA,some HC influence but not clear,8,FALSE,NA,very strong IEPOX connections,NA,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",664,apin_ox_S_blob_708,625,5.59E-05,0.033971825,0.01020409,
1221_0832_blob_690,4,FALSE,NA,some HC influence but not clear,8,FALSE,NA,very strong IEPOX connections,NA,NA,"Tripropylene glycol monomethyl ether, TMS derivative",701,limonox_S_blob_823,552,6.69E-05,0.033971825,0.01020409,
1128_1901_blob_900,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",8,FALSE,NA,very strong IEPOX connections,NA,NA,"9-Tetradecenoic acid, (E)-, TMS derivative",660,limonox_S_blob_687,524,2.60E-06,0.046678541,0.01020409,
1221_0832_blob_1147,NA,NA,NA,NA,8,FALSE,NA,very strong IEPOX connections,NA,NA,"Benzoic acid, 4-methyl-2-trimethylsilyloxy-, trimethylsilyl ester",654,limonox_L_blob_543,509,0.000100403,NA,0.01020409,
1202_0046_blob_1067,NA,NA,NA,NA,8,FALSE,NA,very strong IEPOX connections,NA,NA,"(2,3-Diphenylcyclopropyl)methyl phenyl sulfoxide, trans-",654,apin_ox_S_blob_751,326,1.76E-05,NA,0.01020409,
1128_1901_blob_1285,NA,NA,NA,NA,8,FALSE,NA,very strong IEPOX connections,C32,NA,"Eicosane, 7-hexyl-",749,limonox_S_blob_701,314,0.000300988,NA,0.01020409,
1221_0832_blob_718,11,TRUE,UP,Phthalic acid here; also some bb influence,9,FALSE,NA,decent MOOOA correlation,NA,NA,4-Propylacridine,685,limonox_S_blob_633,488,0.000464292,0.172096193,0.017819937,IOP1_UP
1128_1901_blob_820,6,TRUE,BB,NA,9,FALSE,NA,decent MOOOA correlation,NA,NA,"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",647,limonox_S_blob_914,0,4.89E-05,0.023154976,0.017819937,IOP1_BB
1221_2326_blob_902,NA,NA,NA,NA,9,FALSE,NA,decent MOOOA correlation,NA,NA,"6-Ethyl-3-decanol, TMS derivative",614,apin_ox_S_blob_660,561,2.32E-06,NA,0.017819937,
1221_0832_blob_636,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",9,FALSE,NA,decent MOOOA correlation,NA,NA,"Disiloxanamine, 1,1,3,3,3-pentamethyl-N-(trimethylsilyl)-",656,apin_ox_S_blob_616,540,0.000699995,0.043048537,0.017819937,
1128_1901_blob_1224,1,FALSE,NA,"some correlation with anthro, but not strong enough realtive to tother things",9,FALSE,NA,decent MOOOA correlation,NA,NA,"2,5-Cyclohexadien-1-one, 3,5-dihydroxy-4,4-dimethyl-2-(1-oxopentyl)-",631,limonox_L_blob_611,538,9.54E-06,0.046678541,0.017819937,
1202_1412_blob_1090,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",9,FALSE,NA,decent MOOOA correlation,NA,NA,"t-Butyl-(2-[3-(2,2-dimethyl-6-methylene-cyclohexyl)-propyl]-[1,3]dithian-2-yl)-dimethyl-silane",613,limonox_S_blob_716,535,6.45E-06,0.043048537,0.017819937,
1221_0832_blob_564,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",9,FALSE,NA,decent MOOOA correlation,NA,NA,4-Propylacridine,625,apin_ox_S_blob_592,413,0.00196453,0.043048537,0.017819937,
1202_0046_blob_1078,7,FALSE,NA,total myserty,9,FALSE,NA,decent MOOOA correlation,NA,NA,"Dodecanoic acid, tricosafluoro-",534,apin_ox_S_blob_751,401,2.79E-06,0.057495434,0.017819937,
1221_0832_blob_982,4,FALSE,NA,some HC influence but not clear,9,FALSE,NA,decent MOOOA correlation,NA,NA,"1-(4-Hydroxy-3,5-di-tert.-butylphenyl)-2-methyl-3-morpholinopropan-1-one",682,apin_ox_S_blob_751,396,1.53E-05,0.033971825,0.017819937,
1221_0832_blob_25,3,FALSE,NA,"strong LOOOA, also some MOOOA and IEPOX",9,FALSE,NA,decent MOOOA correlation,NA,NA,"Disiloxanamine, 1,1,3,3,3-pentamethyl-N-(trimethylsilyl)-",524,limonox_S_blob_632,378,0.012730341,0.043048537,0.017819937,
1221_2326_blob_817,NA,NA,NA,NA,9,FALSE,NA,decent MOOOA correlation,C28,NA,"Sulfurous acid, 2-ethylhexyl undecyl ester",827,apin_ox_S_blob_751,291,0.000283239,NA,0.017819937,
Blob with BlobID = 580,NA,NA,NA,NA,10,TRUE,BB,only correlations are ams HC and BB tracer,NA,NA,3-Hexenedinitrile,615,NA,NA,0.000782698,NA,0.006182916,IOP2_BB
Blob with BlobID = 572,NA,NA,NA,NA,10,TRUE,BB,only correlations are ams HC and BB tracer,NA,NA,"Benzenamine, 4-(1H-tetrazol-1-yl)-",662,NA,NA,0.000368529,NA,0.006182916,IOP2_BB
Blob with BlobID = 592,NA,NA,NA,NA,10,TRUE,BB,only correlations are ams HC and BB tracer,NA,NA,"1-Cyclopentene-1-carbonitrile, 2-amino-",695,NA,NA,0.000271679,NA,0.006182916,IOP2_BB
Blob with BlobID = 597,NA,NA,NA,NA,10,TRUE,BB,only correlations are ams HC and BB tracer,NA,NA,"1,2,3,4-Tetrahydro-pyridine-2,5-dicarbonitrile",636,NA,NA,0.000225889,NA,0.006182916,IOP2_BB
