"","Compound.Name","cluster_vol.z1","cluster_vol.z2","cluster_vol.z3","cluster_vol.z4","cluster_vol.z5","cluster_vol.z6","bbvol","anthrovol","cluster","max_corr","Assigned_Option_1","Assigned_Option_2","Assigned_option_3","Assigned_option_4","Notes","BlobID","Library Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber"
"591","1202_1412_blob_1563",0.466881924,0.560569759,0.126853748,0.025782778,-0.047647414,0.083285269,0.097165743,0.511079486,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1563,"amz_lib_1202_1412","C16 Acid",464,538,2081.481481,2078,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",656,680,NA,"C13H26BNO6Si",331,"limonox_S_blob_583",519,601,2078
"592","1202_0046_blob_1364",0.219884657,0.559885501,0.481064834,0.099588772,0.112687145,0.161966326,0.422789155,0.413110961,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1364,"amz_lib_1202_0046","linoleic Acid, TMS",494,587,2256.451613,2245,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",636,667,NA,"C23H48O2Si2",412,"apin_ox_S_blob_592",418,572,NA
"593","1128_1901_blob_1279",0.479773387,0.550349244,0.270681029,-0.005615054,0.062036706,0.177260578,0.120962835,0.415035036,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1279,"amz_lib_1128_1901","C7 acid",416,551,2214.516129,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",668,705,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",440,583,NA
"594","1221_0832_blob_45",0.223937008,0.549939523,0.510575274,-0.019870342,-0.005364597,0.258323138,0.480923242,0.167745766,6,"cluster_vol.z2","6","6","2o","2b",NA,45,"amz_lib_1221_0832","C7 acid",442,502,1902.013423,NA,"Trimethylsilyl (3Z)-7-oxo-3-{2-[(trimethylsilyl)oxy]ethylidene}-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylate",663,670,NA,"C14H25NO5Si2",343,"limonox_S_blob_690",676,685,1898
"595","1129_1334_blob_1502",0.356020396,0.541068441,0.30691712,-0.060305055,0.235987976,0.123177696,0.101868278,0.419107947,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1502,"amz_lib_1129_1334","C7 acid",368,465,2004.444444,NA,"1,12-Dodecanediol, 2TMS derivative",564,622,NA,"C18H42O2Si2",346,"limonox_S_blob_687",473,629,NA
"596","1129_1334_blob_1497",0.524676805,0.53995956,0.536826636,-0.413917403,-0.172701071,-0.092276001,0.27827625,0.491998678,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1497,"amz_lib_1129_1334","Longifolene",465,520,1433.695652,1442,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",685,706,NA,"C18H34OSi",294,"myrc_ox_L_blob_644",549,585,1423
"597","1202_1412_blob_1598",0.418885146,0.538649832,0.343600898,0.04667557,-0.022720061,0.023044586,0.510591066,0.481299923,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1598,"amz_lib_1202_1412","C7 acid",426,574,2183.703704,NA,"3-Hydroxy-2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid, 2-trimethylsilylethyl ester",626,666,NA,"C20H36O3Si",352,"limonox_S_blob_701",464,588,NA
"598","1202_1412_blob_1438",0.216535522,0.53772412,0.468836743,-0.18186148,0.163495412,0.025837087,0.255826355,0.507420867,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1438,"amz_lib_1202_1412","bisabolol",410,479,1761.212121,1770,"Hexylmalonic acid, bis(trimethylsilyl)- ester",595,639,NA,"C15H32O4Si2",332,"apin_ox_L_blob_529",515,562,1770
"599","1129_1334_blob_1914",0.262134203,0.530331883,0.26318201,-0.140041969,-0.01224042,0.142990494,0.505450284,0.443619773,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1914,"amz_lib_1129_1334","C17 acid",391,451,2179.259259,2177,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",690,743,NA,"C13H26BNO6Si",331,"apin_ox_S_blob_751",353,516,NA
"600","1202_1412_blob_1870",0.227388383,0.528045431,0.476525262,-0.300221671,-0.037083976,0.087724226,0.38077376,0.418285634,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1870,"amz_lib_1202_1412","C7 acid",405,534,2297.6,NA,"ﬂ-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic butylboronate",650,689,NA,"C17H37BO6Si2",404,"limonox_S_blob_687",439,596,NA
"601","1129_1334_blob_1515",0.37798645,0.525096793,0.360120551,-0.26236473,-0.269734117,0.038160305,0.438034183,0.433231141,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1515,"amz_lib_1129_1334","beta-nocaryophyllinic acid, TMS",411,508,2114.074074,2127,"a-D-Glucopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic phenylboronate",612,639,NA,"C19H33BO6Si2",424,"limonox_S_blob_905",482,659,2120
"602","1221_0832_blob_1164",0.273321892,0.518494214,0.469620573,0.099306538,-0.030200956,0.18395937,0.42390383,0.30751818,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1164,"amz_lib_1221_0832","C7 acid",481,545,1718.292683,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",646,653,NA,"C13H26BNO6Si",331,"myrc_ox_L_blob_709",628,681,1709
"603","1221_0832_blob_1054",0.459675197,0.515733678,0.441019581,-0.036795967,-0.038030932,0.15866977,0.307075829,0.352950354,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1054,"amz_lib_1221_0832","C7 acid",415,424,1570.32967,NA,"Octan-2-one, 3,6-dimethyl-",646,748,NA,"C10H20O",156,"myrc_ox_L_blob_596",537,558,1565
"604","1128_1901_blob_1274",0.45467927,0.515688372,0.49702977,-0.186123871,0.124595022,0.052075575,0.230898054,0.491961446,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1274,"amz_lib_1128_1901","C7 acid",496,551,1672.727273,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",673,679,NA,"C13H26BNO6Si",331,"limonox_S_blob_720",634,659,1675
"605","1202_0046_blob_969",0.47630687,0.51392859,0.30183019,-0.1029725,0.058510775,0.127467203,0.366051336,0.442552518,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,969,"amz_lib_1202_0046","beta-caryophyllinic acid, TMS",425,647,2038.235294,2060,"a-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",669,681,NA,"C27H52N2O10Si3",648,"limonox_S_blob_633",419,582,NA
"606","1129_1334_blob_1466",0.326098798,0.507854526,0.342751882,-0.29270233,-0.054967587,-0.077311206,0.17913662,0.467785825,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1466,"amz_lib_1129_1334","C7 acid",492,623,1644.848485,NA,"3-(5-Oxooxolan-2-yl)propanoic acid, TMS derivative",639,676,NA,"C10H18O4Si",230,"limonox_S_blob_759",599,661,1647
"607","1221_0832_blob_1073",0.210695308,0.504262282,0.294841405,0.007460764,0.091740621,0.180434803,0.374886651,0.330246111,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1073,"amz_lib_1221_0832","C7 acid",425,530,1790.243902,NA,"D-Gluco-Hexodialdodifuranoside, dimethyl 2,5-bis-O-(trimethylsilyl)-",645,716,NA,"C14H30O6Si2",350,"myrc_ox_L_blob_687",662,697,1796
"608","1213_2145_blob_894",0.115185966,0.498182098,0.437093777,-0.004499093,-0.053956609,0.347822097,0.493711909,0.203757618,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,894,"amz_lib_1213_2145","C7 acid",370,462,1863.087248,NA,"trans-4-(Hydroxymethyl)cyclohexanecarboxylic acid, O-trimethylsilyl, trimethylsilyl ester",627,655,NA,"C14H30O3Si2",302,"limonox_S_blob_649",625,647,1868
"609","1202_0046_blob_1505",0.23220328,0.496870412,0.417840725,-0.181020119,-0.097519975,0.141594715,0.293061734,0.278806208,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1505,"amz_lib_1202_0046","C12 diacid",467,501,2119.117647,2120,"Falcarinol, TMS",632,676,2081,"C20H32OSi",316,"limonox_S_blob_687",458,621,NA
"610","1202_1412_blob_1266",0.244867019,0.494372614,0.349400357,-0.30102902,-0.050596238,-0.215707137,0.136166019,0.38675945,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1266,"amz_lib_1202_1412","galactosan",408,489,1686.060606,1684,"ﬂ-D-Glucopyranosiduronic acid, 3-(5-ethylhexahydro-2,4,6-trioxo-5-pyrimidinyl)-1,1-dimethylpropyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",582,617,NA,"C27H52N2O10Si3",648,"limonox_L_blob_554",537,660,1678
"611","1213_2145_blob_954",0.114484537,0.493518167,0.434337934,-0.218868364,0.074051902,-0.061767801,0.180833968,0.419985956,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,954,"amz_lib_1213_2145","C10 diacid (sebacic acid)",498,535,1915.436242,1922,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",700,715,NA,"C13H26BNO6Si",331,"limonox_S_blob_725",587,727,1893
"612","1221_0832_blob_815",0.307767491,0.492779419,0.253354549,0.003207999,0.065998327,-0.091313383,0.214438155,0.433642933,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,815,"amz_lib_1221_0832","C7 acid",454,542,1743.902439,NA,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",672,673,NA,"C14H31BO6Si2",362,"limonox_S_blob_888",611,664,1750
"613","1128_1901_blob_1161",0.217374784,0.492635566,0.462019805,-0.104230166,-0.042765047,0.219294837,0.469763627,0.188593033,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1161,"amz_lib_1128_1901","C7 acid",423,555,2222.580645,NA,"t-Butyl-(2-[3-(2,2-dimethyl-6-methylene-cyclohexyl)-propyl]-[1,3]dithian-2-yl)-dimethyl-silane",621,659,NA,"C22H42S2Si",398,"limonox_S_blob_687",429,570,NA
"614","1213_2145_blob_1291",0.22994673,0.48086079,0.272518684,-0.128886072,-0.039369726,0.08256249,0.37510214,0.225565688,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1291,"amz_lib_1213_2145","C7 acid",452,565,2085.294118,NA,"1,12-Dodecanediol, 2TMS derivative",564,593,NA,"C18H42O2Si2",346,"limonox_S_blob_1216",462,574,2098
"615","1221_0832_blob_1080",0.099004174,0.472672517,0.380265894,-0.043354989,0.105231534,0.174304139,0.33969503,0.324024054,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1080,"amz_lib_1221_0832","C7 acid",503,567,1603.658537,NA,"2-Oxooctanoic acid, TMS derivative",663,698,NA,"C11H22O3Si",230,"limonox_S_blob_729",780,802,1599
"616","1213_2145_blob_1015",0.404256372,0.467117723,0.228213268,0.055846746,-0.09040181,0.217163372,0.138906941,0.27169593,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1015,"amz_lib_1213_2145","C7 acid",419,478,2042.647059,NA,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",694,723,NA,"C13H27Cl3O4Si2",408,"apin_ox_S_blob_592",475,559,NA
"617","1221_0832_blob_860",0.135610908,0.462183466,0.265221106,-0.095072697,-0.046215989,-0.017669992,0.278948406,0.269840548,2,"cluster_vol.z2","2b","2b","2o","2b",NA,860,"amz_lib_1221_0832","pinic acid 1",437,572,1680.487805,1692,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",635,663,NA,"C15H30O5Si",318,"limonox_L_blob_657",813,817,1679
"618","1213_2145_blob_846",0.177748692,0.46002777,0.33362437,0.056779531,-0.044953553,0.263640681,0.160013297,0.211253092,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,846,"amz_lib_1213_2145","C7 acid",473,555,1958.389262,NA,"2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)-propyl]-[1,3]dioxolane-4-carboxaldehyde",642,715,NA,"C15H30O5Si",318,"limonox_S_blob_687",488,584,NA
"619","1202_1412_blob_1571",0.398311894,0.451772865,0.199949921,-0.156134656,-0.130669274,0.025265155,0.143306986,0.400385679,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1571,"amz_lib_1202_1412","beta-caryophyllinic acid, TMS",579,644,2054.814815,2060,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",730,762,NA,"C13H26BNO6Si",331,"bcp_ox_L_blob_758",441,563,2075
"620","1213_2145_blob_1085",0.260819535,0.448610068,0.215426202,-0.191319553,-0.083016038,-0.04812852,0.309049906,0.291553408,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1085,"amz_lib_1213_2145","C7 acid",486,583,1911.409396,NA,"a-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",681,704,NA,"C16H37BO6Si3",420,"limonox_S_blob_814",574,669,1899
"621","1129_1334_blob_1569",0.313988686,0.423912529,0.318596025,-0.084663834,0.236008748,0.030199311,0.062711147,0.400941897,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1569,"amz_lib_1129_1334","C7 acid",413,499,1649.69697,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",664,679,NA,"C13H26BNO6Si",331,"limonox_S_blob_655",609,678,1651
"622","1202_1412_blob_1566",0.353841142,0.420646136,0.387747114,-0.241181856,-0.027012607,0.072501475,0.202294256,0.246236307,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1566,"amz_lib_1202_1412","levoglucosan",430,483,1733.333333,1726,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",596,667,NA,"C11H22B2O6Si",300,"limonox_S_blob_593",592,607,1732
"623","1221_0832_blob_889",0.366201995,0.420307383,0.281065884,-0.100061953,-0.037530039,0.145149113,0.356200362,0.21133227,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,889,"amz_lib_1221_0832","mannosan",534,601,1701.219512,1706,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",617,648,NA,"C13H26BNO6Si",331,"myrc_ox_L_blob_735",586,688,1703
"624","1213_2145_blob_670",0.117042599,0.419363474,0.380265812,-0.103670415,0.158844745,0.093259877,0.107958897,0.306797094,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,670,"amz_lib_1213_2145","mannosan",594,611,1709.756098,1706,"Tartaric acid (2R,3R)-, 3TMS derivative",690,707,NA,"C13H30O6Si3",366,"myrc_ox_L_blob_735",626,723,1703
"625","1221_0832_blob_643",0.221016914,0.408866956,0.219748893,0.080734607,0.05251182,0.178211242,0.250410436,0.217620098,6,"cluster_vol.z2","6","6","2o","2b",NA,643,"amz_lib_1221_0832","C7 acid",397,499,1809.395973,NA,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",580,599,NA,"C15H30O4Si",302,"limonox_L_blob_620",842,844,1808
"626","1213_2145_blob_786",0.111154085,0.389736917,0.229962334,-0.005164283,0.093130837,-0.030853226,0.311939419,0.212616391,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,786,"amz_lib_1213_2145","C7 acid",406,492,1876.510067,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",673,690,NA,"C13H26BNO6Si",331,"limonox_S_blob_649",632,691,1868
"627","1221_0832_blob_920",0.139071944,0.334924568,0.25588211,0.13170974,0.189069928,0.234588244,-0.01776724,0.156393093,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,920,"amz_lib_1221_0832","C7 acid",549,625,1717.073171,NA,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",665,704,NA,"C15H30O4Si",302,"myrc_ox_L_blob_709",642,675,1709
"628","1202_1412_blob_1157",0.100268254,0.327494283,0.275043257,-0.15143885,0.103276061,0.072889404,0.097009346,0.30386327,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1157,"amz_lib_1202_1412","C7 acid",423,534,1897.986577,NA,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",664,671,NA,"C14H31BO6Si2",362,"limonox_S_blob_725",625,662,1893
"629","1202_1412_blob_889",0.073753739,0.294493833,0.226710096,-0.153481715,0.099485655,0.033100577,0.055597221,0.26529932,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,889,"amz_lib_1202_1412","C10 diacid (sebacic acid)",583,608,1919.463087,1922,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",657,665,NA,"C14H31BO6Si2",362,"limonox_S_blob_847",520,586,1925
"630","1202_1412_blob_1414",0.148064948,0.285251829,0.256823503,0.081436683,-0.109006059,0.282365505,0.22798829,0.018253474,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,1414,"amz_lib_1202_1412","C7 acid",396,528,2134.814815,NA,"Prednisolone Acetate",611,617,NA,"C23H30O6",402,"limonox_S_blob_905",521,695,2120
"631","1221_0832_blob_805",0.088049987,0.265633596,0.258136923,-0.028683126,0.021007525,0.073398324,0.004106379,0.246285542,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,805,"amz_lib_1221_0832","C7 acid",466,544,1746.341463,NA,"Isoxazolo[2,3-b]benz[1,2]oxazine, perhydro-2-methoxycarbonyl-10-methyl-5a-trimethylsilyloxy-",646,649,NA,"C16H29NO5Si",343,"limonox_S_blob_888",593,622,1750
"632","1221_0832_blob_981",-0.026335936,0.24498565,0.158854559,0.152870722,0.107783354,0.172103165,0.079639219,0.076273016,NA,"cluster_vol.z2","2b","2b","2o","2b",NA,981,"amz_lib_1221_0832","C9 Diacid (azelaic acid)",470,563,1810.738255,1822,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",655,668,NA,"C13H26BNO6Si",331,"myrc_ox_L_blob_801",628,696,1819
"633","1216_0703_blob_849",-0.02579982,0.193319709,0.171139176,0.036757088,-0.039942511,0.134254238,0.008172066,0.008737483,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,849,"amz_lib_1216_0703","C7 acid",392,488,2089.705882,NA,"Pentitol, 3-desoxy-tetrakis-O-(trimethylsilyl)-",654,682,NA,"C17H44O4Si4",424,"limonox_S_blob_1216",475,518,2098
"634","1221_0832_blob_1224",-0.02579982,0.193319709,0.171139176,0.036757088,-0.039942511,0.134254238,0.008172066,0.008737483,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,1224,"amz_lib_1221_0832","C7 acid",448,556,1852.348993,NA,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",634,645,NA,"C14H31BO6Si2",362,"limonox_S_blob_823",636,703,1843
"635","1221_0832_blob_992",-0.075770296,0.148895512,0.079450131,0.13600475,0.115944407,0.077250758,-0.034171321,0.027056047,NA,"cluster_vol.z2","2a","2a","2o","2a",NA,992,"amz_lib_1221_0832","C7 acid",507,569,1820.134228,NA,"(2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol",650,722,NA,"C15H32O5Si",320,"myrc_ox_L_blob_801",641,681,1819
"636","1128_1901_blob_742",-0.062207283,-0.02112568,-0.076680707,-0.114743545,-0.224742317,-0.076157316,-0.120665423,-0.191927221,2,"cluster_vol.z2","2b","2b","2o","2b",NA,742,"amz_lib_1128_1901","C29",0,499,1632.727273,2955,"1,4-Dioxaspiro[5,5]undecan-3-one",629,672,NA,"C9H14O3",170,"limonox_L_blob_689",827,847,1628
"637","1129_1334_blob_891",0.815831163,0.758455656,0.330234187,-0.199283653,0.111189478,-0.004026031,0.299164635,0.759823205,NA,"cluster_vol.z1","1","1","1","1",NA,891,"amz_lib_1129_1334","threitol",543,643,1509.782609,1521,"D-Erythro-Pentitol, 2-deoxy-1,3,4,5-tetrakis-O-(trimethylsilyl)-",717,756,NA,"C17H44O4Si4",424,"apin_ox_L_blob_619",674,723,1500
"638","1128_1901_blob_734",0.791814483,0.618416153,0.084700891,-0.113953927,0.085783772,-0.059289979,0.162365281,0.733814263,NA,"cluster_vol.z1","1","1","1","1",NA,734,"amz_lib_1128_1901","C7 acid",435,499,1846.979866,NA,"2-Methyl-3,5-heptadiene, 7-trimethylsilyl-2,3-bis(trimethylsilyloxy)-",636,693,NA,"C17H38O2Si3",358,"limonox_L_blob_611",534,572,1835
"639","1128_1901_blob_1492",0.682980162,0.608644161,0.140093802,-0.054580271,0.169692644,-0.007613699,0.037332245,0.62962495,NA,"cluster_vol.z1","1","1","1","1",NA,1492,"amz_lib_1128_1901","C7 acid",430,541,1853.691275,NA,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",645,656,NA,"C14H31BO6Si2",362,"limonox_S_blob_756",597,666,1850
"640","1221_0832_blob_841",0.762336782,0.604887941,0.248099956,-0.100457475,0.005208738,0.067233443,0.169655664,0.574143449,1,"cluster_vol.z1","1","1","1","1",NA,841,"amz_lib_1221_0832","glyceric acid",405,589,1367.490046,1345,"Disiloxane, hexamethyl-",783,834,598,"C6H18OSi2",162,"limonox_S_blob_633",636,657,NA
"641","1202_1412_blob_1709",0.806406279,0.602155205,0.406870131,-0.255863524,-0.05648453,-0.020348189,0.251900166,0.520787607,NA,"cluster_vol.z1","1","1","1","1",NA,1709,"amz_lib_1202_1412","C7 acid",409,544,2208,NA,"a-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic phenylboronate",600,641,NA,"C19H33BO6Si2",424,"limonox_S_blob_687",434,602,NA
"642","1129_1334_blob_635",0.600451836,0.592788525,0.288255917,-0.183739049,-0.124906155,0.074891039,0.287195795,0.544569757,NA,"cluster_vol.z1","1","1","1","1",NA,635,"amz_lib_1129_1334","C7 acid",451,526,1841.610738,NA,"a-D-Galactopyranoside, methyl 2-(acetylamino)-2-deoxy-6-O-methyl-, (S,R,R,S,R)-, 2TMS derivative",708,752,NA,"C16H35NO6Si2",393,"myrc_ox_L_blob_706",526,556,1840
"643","1129_1334_blob_1374",0.632518133,0.582999767,0.213654184,0.050753963,0.120732109,-0.011423209,0.43510867,0.552491558,NA,"cluster_vol.z1","1","1","1","1",NA,1374,"amz_lib_1129_1334","C7 acid",439,505,1394.005716,NA,"6-Amino-1-hexanol, TMS derivative",688,694,1230,"C9H23NOSi",189,"limonox_S_blob_812",538,563,1390
"644","1129_1334_blob_1297",0.627839109,0.579417674,0.117098938,-0.141450929,0.01098375,0.034114707,0.294348243,0.607284456,NA,"cluster_vol.z1","1","1","1","1",NA,1297,"amz_lib_1129_1334","C7 acid",395,472,1577.173913,NA,"1,12-Dodecanediol, 2TMS derivative",613,629,NA,"C18H42O2Si2",346,"limonox_S_blob_746",611,642,1576
"645","1128_1901_blob_1461",0.677798595,0.564464948,0.285590961,-0.207768012,0.018407191,-0.08296325,0.237722271,0.603361275,NA,"cluster_vol.z1","1","1","1","1",NA,1461,"amz_lib_1128_1901","pinic acid 1",443,543,1681.212121,1692,"a-l-Galactopyranoside, methyl 6-deoxy-2-O-(trimethylsilyl)-, cyclic butylboronate",644,685,NA,"C14H29BO5Si",316,"limonox_S_blob_720",613,640,1675
"646","1129_1334_blob_1122",0.571470395,0.529956674,0.051969439,-0.051926618,0.233614296,0.008476483,0.183721274,0.531128898,NA,"cluster_vol.z1","1","1","1","1",NA,1122,"amz_lib_1129_1334","C17 acid",363,406,2179.259259,2177,"Disiloxane, (1-cyclohexyl-2-diethylboryl-1-butenyl)pentamethyl-, (E)-",580,664,NA,"C19H41BOSi2",352,"apin_ox_S_blob_592",544,707,NA
"647","1129_1334_blob_1136",0.584584811,0.528147702,0.284120558,-0.261679437,-0.081389016,-0.185158619,0.266480227,0.46645742,NA,"cluster_vol.z1","1","1","1","1",NA,1136,"amz_lib_1129_1334","beta-nocaryophyllonic acid, TMS",471,517,1991.946309,1985,"ﬂ-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",718,739,NA,"C14H31BO6Si2",362,"limonox_S_blob_788",517,624,1989
"648","1213_2145_blob_1004",0.514457843,0.510706988,0.167529949,0.010465287,-0.073075709,0.139814256,0.111732967,0.402615056,NA,"cluster_vol.z1","1","1","1","1",NA,1004,"amz_lib_1213_2145","C7 acid",442,498,2035.294118,NA,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",683,714,NA,"C13H27Cl3O4Si2",408,"apin_ox_S_blob_592",479,590,NA
"649","1202_1412_blob_1013",0.575573174,0.505665418,0.215843363,-0.182171379,0.171708548,-0.08434442,0.313922671,0.568274837,NA,"cluster_vol.z1","1","1","1","1",NA,1013,"amz_lib_1202_1412","2-Ketoglutaric acid, tri-TMS",483,531,1635.151515,1629,"1,3-Dioxolane-4-prop-2-enoic acid, 2,2-dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)propyl]-, methyl ester",596,619,NA,"C18H34O6Si",374,"myrc_ox_L_blob_613",639,665,1627
"650","1128_1901_blob_1073",0.533482833,0.500833268,0.329384431,-0.129114699,-0.113828601,0.128166908,0.255754317,0.375221806,NA,"cluster_vol.z1","1","1","1","1",NA,1073,"amz_lib_1128_1901","C7 acid",466,540,1536.956522,NA,"l-Galactopyranose, 6-deoxy-1,2-bis-O-(trimethylsilyl)-, cyclic methylboronate",633,654,NA,"C13H29BO5Si2",332,"myrc_ox_L_blob_609",662,680,1543
